"","Simulation","PosteriorProbs","Model"
"8623","exp_n961.posterior_probs",0.0665155813452353,"gamma"
"8624","exp_n961.posterior_probs",0.0513870467866894,"hill"
"8625","exp_n961.posterior_probs",0.212604535515737,"log-logistic"
"8626","exp_n961.posterior_probs",0.220499068598629,"log-probit"
"8627","exp_n961.posterior_probs",0.158997672580731,"logistic"
"8628","exp_n961.posterior_probs",0.00234598656174252,"multistage"
"8629","exp_n961.posterior_probs",0.17086450580132,"probit"
"8630","exp_n961.posterior_probs",0.0120924560477876,"qlinear"
"8631","exp_n961.posterior_probs",0.104693146762127,"weibull"
"8632","exp_n962.posterior_probs",0.0458096586447624,"gamma"
"8633","exp_n962.posterior_probs",0.0553586517622142,"hill"
"8634","exp_n962.posterior_probs",0.240600595557318,"log-logistic"
"8635","exp_n962.posterior_probs",0.155386557271113,"log-probit"
"8636","exp_n962.posterior_probs",0.177206129063944,"logistic"
"8637","exp_n962.posterior_probs",0.00404161593209278,"multistage"
"8638","exp_n962.posterior_probs",0.208336266699768,"probit"
"8639","exp_n962.posterior_probs",0.0233279762990916,"qlinear"
"8640","exp_n962.posterior_probs",0.0899325487696963,"weibull"
"8641","exp_n963.posterior_probs",0.0561764033404438,"gamma"
"8642","exp_n963.posterior_probs",0.0108172523873205,"hill"
"8643","exp_n963.posterior_probs",0.00931939475598242,"log-logistic"
"8644","exp_n963.posterior_probs",0.260234853150442,"log-probit"
"8645","exp_n963.posterior_probs",0.503008051386522,"logistic"
"8646","exp_n963.posterior_probs",4.79463896922164e-05,"multistage"
"8647","exp_n963.posterior_probs",0.00454553612516912,"probit"
"8648","exp_n963.posterior_probs",7.5459587546119e-05,"qlinear"
"8649","exp_n963.posterior_probs",0.155775102876881,"weibull"
"8650","exp_n964.posterior_probs",0.0560347713430875,"gamma"
"8651","exp_n964.posterior_probs",0.0533754574204762,"hill"
"8652","exp_n964.posterior_probs",0.212897009074921,"log-logistic"
"8653","exp_n964.posterior_probs",0.193856740092526,"log-probit"
"8654","exp_n964.posterior_probs",0.179934700548605,"logistic"
"8655","exp_n964.posterior_probs",0.00475009753046392,"multistage"
"8656","exp_n964.posterior_probs",0.187570528004534,"probit"
"8657","exp_n964.posterior_probs",0.0135928807737294,"qlinear"
"8658","exp_n964.posterior_probs",0.0979878152116574,"weibull"
"8659","exp_n965.posterior_probs",0.0188174084784586,"gamma"
"8660","exp_n965.posterior_probs",0.0518303684308703,"hill"
"8661","exp_n965.posterior_probs",0.184681956096151,"log-logistic"
"8662","exp_n965.posterior_probs",0.244753776724816,"log-probit"
"8663","exp_n965.posterior_probs",0.238498463504156,"logistic"
"8664","exp_n965.posterior_probs",0.00103458940355786,"multistage"
"8665","exp_n965.posterior_probs",0.132742160408438,"probit"
"8666","exp_n965.posterior_probs",0.0108935187701937,"qlinear"
"8667","exp_n965.posterior_probs",0.116747758183358,"weibull"
"8668","exp_n966.posterior_probs",0,"gamma"
"8669","exp_n966.posterior_probs",0.0746247605143738,"hill"
"8670","exp_n966.posterior_probs",0.254624208378069,"log-logistic"
"8671","exp_n966.posterior_probs",0.176165967507244,"log-probit"
"8672","exp_n966.posterior_probs",0.110907944572913,"logistic"
"8673","exp_n966.posterior_probs",0.00535054477630756,"multistage"
"8674","exp_n966.posterior_probs",0.221178982833725,"probit"
"8675","exp_n966.posterior_probs",0.0696538916075702,"qlinear"
"8676","exp_n966.posterior_probs",0.0874936998097983,"weibull"
"8677","exp_n967.posterior_probs",0.0610436620683577,"gamma"
"8678","exp_n967.posterior_probs",0.0662506230235887,"hill"
"8679","exp_n967.posterior_probs",0.232427406184711,"log-logistic"
"8680","exp_n967.posterior_probs",0.18093370931142,"log-probit"
"8681","exp_n967.posterior_probs",0.129289197927344,"logistic"
"8682","exp_n967.posterior_probs",0.00442604740350735,"multistage"
"8683","exp_n967.posterior_probs",0.193615963367963,"probit"
"8684","exp_n967.posterior_probs",0.0442663318380254,"qlinear"
"8685","exp_n967.posterior_probs",0.087747058875082,"weibull"
"8686","exp_n968.posterior_probs",0.041172306962035,"gamma"
"8687","exp_n968.posterior_probs",0.0825273935740331,"hill"
"8688","exp_n968.posterior_probs",0.220318531974665,"log-logistic"
"8689","exp_n968.posterior_probs",0.14408426572559,"log-probit"
"8690","exp_n968.posterior_probs",0.0657399304119873,"logistic"
"8691","exp_n968.posterior_probs",0.0065447435168161,"multistage"
"8692","exp_n968.posterior_probs",0.211544268700393,"probit"
"8693","exp_n968.posterior_probs",0.155721696092742,"qlinear"
"8694","exp_n968.posterior_probs",0.0723468630417381,"weibull"
"8695","exp_n969.posterior_probs",0.0544093002573255,"gamma"
"8696","exp_n969.posterior_probs",0.0525553335917195,"hill"
"8697","exp_n969.posterior_probs",0.218702601885492,"log-logistic"
"8698","exp_n969.posterior_probs",0.200141355483353,"log-probit"
"8699","exp_n969.posterior_probs",0.174713883312877,"logistic"
"8700","exp_n969.posterior_probs",0.00474681930324578,"multistage"
"8701","exp_n969.posterior_probs",0.177215922779323,"probit"
"8702","exp_n969.posterior_probs",0.0143453000726818,"qlinear"
"8703","exp_n969.posterior_probs",0.103169483313982,"weibull"
"8704","exp_n97.posterior_probs",0.0176648144891364,"gamma"
"8705","exp_n97.posterior_probs",6.03833197434654e-05,"hill"
"8706","exp_n97.posterior_probs",1.56625436064632e-05,"log-logistic"
"8707","exp_n97.posterior_probs",0.101736555775229,"log-probit"
"8708","exp_n97.posterior_probs",0.604387889967334,"logistic"
"8709","exp_n97.posterior_probs",2.98244180569832e-10,"multistage"
"8710","exp_n97.posterior_probs",1.51041584890617e-06,"probit"
"8711","exp_n97.posterior_probs",8.18284032959422e-13,"qlinear"
"8712","exp_n97.posterior_probs",0.276133183190039,"weibull"
"8713","exp_n970.posterior_probs",0.0818382036143988,"gamma"
"8714","exp_n970.posterior_probs",0.0803635336697997,"hill"
"8715","exp_n970.posterior_probs",0.179981766503096,"log-logistic"
"8716","exp_n970.posterior_probs",0.158438215814142,"log-probit"
"8717","exp_n970.posterior_probs",0.0837057960869948,"logistic"
"8718","exp_n970.posterior_probs",0.00713560328108606,"multistage"
"8719","exp_n970.posterior_probs",0.226374127883341,"probit"
"8720","exp_n970.posterior_probs",0.108868446495728,"qlinear"
"8721","exp_n970.posterior_probs",0.0732943066514123,"weibull"
"8722","exp_n971.posterior_probs",0.0599711121338093,"gamma"
"8723","exp_n971.posterior_probs",0.0768126913592422,"hill"
"8724","exp_n971.posterior_probs",0.200700181748246,"log-logistic"
"8725","exp_n971.posterior_probs",0.145164682495418,"log-probit"
"8726","exp_n971.posterior_probs",0.0681407830826897,"logistic"
"8727","exp_n971.posterior_probs",0.00974661336333825,"multistage"
"8728","exp_n971.posterior_probs",0.224262689383583,"probit"
"8729","exp_n971.posterior_probs",0.141974102128126,"qlinear"
"8730","exp_n971.posterior_probs",0.0732271443055478,"weibull"
"8731","exp_n972.posterior_probs",0.0638451890626929,"gamma"
"8732","exp_n972.posterior_probs",0.0116396214485844,"hill"
"8733","exp_n972.posterior_probs",0.0242636044850967,"log-logistic"
"8734","exp_n972.posterior_probs",0.276768288647877,"log-probit"
"8735","exp_n972.posterior_probs",0.435733287322418,"logistic"
"8736","exp_n972.posterior_probs",6.05693386780914e-05,"multistage"
"8737","exp_n972.posterior_probs",0.0116219321127825,"probit"
"8738","exp_n972.posterior_probs",9.39298925677373e-05,"qlinear"
"8739","exp_n972.posterior_probs",0.175973577689304,"weibull"
"8740","exp_n973.posterior_probs",0.0708251199514093,"gamma"
"8741","exp_n973.posterior_probs",0.0463357776988682,"hill"
"8742","exp_n973.posterior_probs",0.131144190872975,"log-logistic"
"8743","exp_n973.posterior_probs",0.25193885901556,"log-probit"
"8744","exp_n973.posterior_probs",0.28566478907231,"logistic"
"8745","exp_n973.posterior_probs",0.00105804835736938,"multistage"
"8746","exp_n973.posterior_probs",0.0870734041648877,"probit"
"8747","exp_n973.posterior_probs",0.00639552330902451,"qlinear"
"8748","exp_n973.posterior_probs",0.119564287557597,"weibull"
"8749","exp_n974.posterior_probs",0.0599540219949362,"gamma"
"8750","exp_n974.posterior_probs",0.0447195553528187,"hill"
"8751","exp_n974.posterior_probs",0.209757971816691,"log-logistic"
"8752","exp_n974.posterior_probs",0.206767764163222,"log-probit"
"8753","exp_n974.posterior_probs",0.190707696829476,"logistic"
"8754","exp_n974.posterior_probs",0.00288852765180548,"multistage"
"8755","exp_n974.posterior_probs",0.174104613086589,"probit"
"8756","exp_n974.posterior_probs",0.0100424537543392,"qlinear"
"8757","exp_n974.posterior_probs",0.101057395350122,"weibull"
"8758","exp_n975.posterior_probs",0.066542483373816,"gamma"
"8759","exp_n975.posterior_probs",0.0816453684743099,"hill"
"8760","exp_n975.posterior_probs",0.136739010304001,"log-logistic"
"8761","exp_n975.posterior_probs",0.145126703350071,"log-probit"
"8762","exp_n975.posterior_probs",0.0545069190306167,"logistic"
"8763","exp_n975.posterior_probs",0.012642473305963,"multistage"
"8764","exp_n975.posterior_probs",0.179312853850539,"probit"
"8765","exp_n975.posterior_probs",0.251369636415947,"qlinear"
"8766","exp_n975.posterior_probs",0.0721145518947361,"weibull"
"8767","exp_n976.posterior_probs",0.0705537873130173,"gamma"
"8768","exp_n976.posterior_probs",0.0665148204970685,"hill"
"8769","exp_n976.posterior_probs",0.216575285785796,"log-logistic"
"8770","exp_n976.posterior_probs",0.180751740819799,"log-probit"
"8771","exp_n976.posterior_probs",0.136750252047503,"logistic"
"8772","exp_n976.posterior_probs",0.00406797261598322,"multistage"
"8773","exp_n976.posterior_probs",0.205261852556388,"probit"
"8774","exp_n976.posterior_probs",0.0375626216685546,"qlinear"
"8775","exp_n976.posterior_probs",0.0819616666958895,"weibull"
"8776","exp_n977.posterior_probs",0.0538021669808925,"gamma"
"8777","exp_n977.posterior_probs",0.00862745417129341,"hill"
"8778","exp_n977.posterior_probs",0.0398055681940925,"log-logistic"
"8779","exp_n977.posterior_probs",0.254563610307323,"log-probit"
"8780","exp_n977.posterior_probs",0.413940577222531,"logistic"
"8781","exp_n977.posterior_probs",5.5884053654562e-05,"multistage"
"8782","exp_n977.posterior_probs",0.0178626106668289,"probit"
"8783","exp_n977.posterior_probs",2.47714774754078e-05,"qlinear"
"8784","exp_n977.posterior_probs",0.211317356925909,"weibull"
"8785","exp_n978.posterior_probs",0.0537814315998411,"gamma"
"8786","exp_n978.posterior_probs",0.0071012413963758,"hill"
"8787","exp_n978.posterior_probs",0.00921976297493682,"log-logistic"
"8788","exp_n978.posterior_probs",0.24904749943195,"log-probit"
"8789","exp_n978.posterior_probs",0.553025211707397,"logistic"
"8790","exp_n978.posterior_probs",6.77134469215682e-05,"multistage"
"8791","exp_n978.posterior_probs",0.00459351987494115,"probit"
"8792","exp_n978.posterior_probs",4.75416374287528e-05,"qlinear"
"8793","exp_n978.posterior_probs",0.123116077930208,"weibull"
"8794","exp_n979.posterior_probs",0.0632964807665504,"gamma"
"8795","exp_n979.posterior_probs",0.0866896775180412,"hill"
"8796","exp_n979.posterior_probs",0.129048170793244,"log-logistic"
"8797","exp_n979.posterior_probs",0.149123842739534,"log-probit"
"8798","exp_n979.posterior_probs",0.0592257590911117,"logistic"
"8799","exp_n979.posterior_probs",0.016804831180251,"multistage"
"8800","exp_n979.posterior_probs",0.198726488985017,"probit"
"8801","exp_n979.posterior_probs",0.221642965370858,"qlinear"
"8802","exp_n979.posterior_probs",0.075441783555393,"weibull"
"8803","exp_n98.posterior_probs",0.0760081858974955,"gamma"
"8804","exp_n98.posterior_probs",0.0319315819399257,"hill"
"8805","exp_n98.posterior_probs",0.0998544931082286,"log-logistic"
"8806","exp_n98.posterior_probs",0.264396631915083,"log-probit"
"8807","exp_n98.posterior_probs",0.33730584563322,"logistic"
"8808","exp_n98.posterior_probs",0.000449222492056934,"multistage"
"8809","exp_n98.posterior_probs",0.0632760811445974,"probit"
"8810","exp_n98.posterior_probs",0.00200489126551991,"qlinear"
"8811","exp_n98.posterior_probs",0.124773066603872,"weibull"
"8812","exp_n980.posterior_probs",0.0722301189182199,"gamma"
"8813","exp_n980.posterior_probs",0.0267351088178147,"hill"
"8814","exp_n980.posterior_probs",0.100323845472977,"log-logistic"
"8815","exp_n980.posterior_probs",0.261019908846714,"log-probit"
"8816","exp_n980.posterior_probs",0.353784669997496,"logistic"
"8817","exp_n980.posterior_probs",0.000590757395201078,"multistage"
"8818","exp_n980.posterior_probs",0.0642308139321749,"probit"
"8819","exp_n980.posterior_probs",0.00135639536982323,"qlinear"
"8820","exp_n980.posterior_probs",0.119728381249579,"weibull"
"8821","exp_n981.posterior_probs",0.0637458056842507,"gamma"
"8822","exp_n981.posterior_probs",0.021132334260312,"hill"
"8823","exp_n981.posterior_probs",0.0602874844246095,"log-logistic"
"8824","exp_n981.posterior_probs",0.273101671152718,"log-probit"
"8825","exp_n981.posterior_probs",0.399838394990378,"logistic"
"8826","exp_n981.posterior_probs",0.00060067013103392,"multistage"
"8827","exp_n981.posterior_probs",0.0360006669969502,"probit"
"8828","exp_n981.posterior_probs",0.000962634552035178,"qlinear"
"8829","exp_n981.posterior_probs",0.144330337807712,"weibull"
"8830","exp_n982.posterior_probs",0.0497175196378168,"gamma"
"8831","exp_n982.posterior_probs",0.0454583498931714,"hill"
"8832","exp_n982.posterior_probs",0.243751610429093,"log-logistic"
"8833","exp_n982.posterior_probs",0.170895810090316,"log-probit"
"8834","exp_n982.posterior_probs",0.14323296411771,"logistic"
"8835","exp_n982.posterior_probs",0.00278842184705537,"multistage"
"8836","exp_n982.posterior_probs",0.2430508523065,"probit"
"8837","exp_n982.posterior_probs",0.00676657726511182,"qlinear"
"8838","exp_n982.posterior_probs",0.0943378944132257,"weibull"
"8839","exp_n983.posterior_probs",0.107517516607752,"gamma"
"8840","exp_n983.posterior_probs",0.0853014811951579,"hill"
"8841","exp_n983.posterior_probs",0.118110414009927,"log-logistic"
"8842","exp_n983.posterior_probs",0.154238054540731,"log-probit"
"8843","exp_n983.posterior_probs",0.0651931316658979,"logistic"
"8844","exp_n983.posterior_probs",0.0103169822658024,"multistage"
"8845","exp_n983.posterior_probs",0.180450711528983,"probit"
"8846","exp_n983.posterior_probs",0.206773950955975,"qlinear"
"8847","exp_n983.posterior_probs",0.0720977572297739,"weibull"
"8848","exp_n984.posterior_probs",0.0381980663406832,"gamma"
"8849","exp_n984.posterior_probs",0.00132060109183738,"hill"
"8850","exp_n984.posterior_probs",0.00106230721828468,"log-logistic"
"8851","exp_n984.posterior_probs",0.208023487839466,"log-probit"
"8852","exp_n984.posterior_probs",0.55021140767311,"logistic"
"8853","exp_n984.posterior_probs",9.99719810747937e-07,"multistage"
"8854","exp_n984.posterior_probs",0.000339986157229572,"probit"
"8855","exp_n984.posterior_probs",2.66376429187263e-07,"qlinear"
"8856","exp_n984.posterior_probs",0.20084287758315,"weibull"
"8857","exp_n985.posterior_probs",0.0701250418546302,"gamma"
"8858","exp_n985.posterior_probs",0.0721938913185199,"hill"
"8859","exp_n985.posterior_probs",0.260796214125099,"log-logistic"
"8860","exp_n985.posterior_probs",0,"log-probit"
"8861","exp_n985.posterior_probs",0.167674914260746,"logistic"
"8862","exp_n985.posterior_probs",0.00939841684878677,"multistage"
"8863","exp_n985.posterior_probs",0.276338508818158,"probit"
"8864","exp_n985.posterior_probs",0.0478970990040769,"qlinear"
"8865","exp_n985.posterior_probs",0.0955759137699829,"weibull"
"8866","exp_n986.posterior_probs",0.0669674170090874,"gamma"
"8867","exp_n986.posterior_probs",0.019163039655069,"hill"
"8868","exp_n986.posterior_probs",0.0656443883716766,"log-logistic"
"8869","exp_n986.posterior_probs",0.26746872368732,"log-probit"
"8870","exp_n986.posterior_probs",0.401061880679564,"logistic"
"8871","exp_n986.posterior_probs",0.000330569990407078,"multistage"
"8872","exp_n986.posterior_probs",0.0379698563103642,"probit"
"8873","exp_n986.posterior_probs",0.000521900953294044,"qlinear"
"8874","exp_n986.posterior_probs",0.140872223343218,"weibull"
"8875","exp_n987.posterior_probs",0.0993390743029461,"gamma"
"8876","exp_n987.posterior_probs",0.0769099827788579,"hill"
"8877","exp_n987.posterior_probs",0.0343992010267178,"log-logistic"
"8878","exp_n987.posterior_probs",0.148514511056143,"log-probit"
"8879","exp_n987.posterior_probs",0.0406733141093097,"logistic"
"8880","exp_n987.posterior_probs",0.0184613184680374,"multistage"
"8881","exp_n987.posterior_probs",0.072863976734456,"probit"
"8882","exp_n987.posterior_probs",0.435715535549169,"qlinear"
"8883","exp_n987.posterior_probs",0.0731230859743636,"weibull"
"8884","exp_n988.posterior_probs",0,"gamma"
"8885","exp_n988.posterior_probs",0.0717422587556629,"hill"
"8886","exp_n988.posterior_probs",0.23782651098593,"log-logistic"
"8887","exp_n988.posterior_probs",0.207800806651483,"log-probit"
"8888","exp_n988.posterior_probs",0.159390364099533,"logistic"
"8889","exp_n988.posterior_probs",0.00263583654126429,"multistage"
"8890","exp_n988.posterior_probs",0.178175337794329,"probit"
"8891","exp_n988.posterior_probs",0.0374209602991249,"qlinear"
"8892","exp_n988.posterior_probs",0.105007924872673,"weibull"
"8893","exp_n989.posterior_probs",0.0604196347594952,"gamma"
"8894","exp_n989.posterior_probs",0.00944702543237452,"hill"
"8895","exp_n989.posterior_probs",0.0170206051364642,"log-logistic"
"8896","exp_n989.posterior_probs",0.252079577514689,"log-probit"
